ffa_vid,vessel_name,ircs,mmsi,uvi_imo_number,vessel_type,length,tonnage,engine_power,crew
35716.0,RONG YUAN YU 87,BBIE1,413322650.0,NA,Longline,39.5,199.0,382.0,15.0
35717.0,RONG YUAN YU 88,BBIE2,413322660.0,NA,Longline,39.5,199.0,382.0,16.0
35718.0,RONG YUAN YU 89,BBIE3,413322670.0,NA,Longline,39.5,199.0,382.0,16.0
35719.0,GRACE,E5U2209,518259e3,7647766.0,Longline,22.1,114.0,345.6844125,7.0
35720.0,GRACE 1,E5U2210,51826e4,7436753.0,Longline,28.5,128.0,376.57536,7.0
35722.0,BLUE OCEAN,DTBU5,441446e3,9509396.0,Single Purse Seine,74.51,2023.0,3728.5,22.0
35723.0,RITCHIE 813,DUL6815,NA,7126621.0,Fish Carrier,73.72,448.04,1641.0,22.0
35724.0,RED TULIP 888,P2V5278,553111463.0,7409267.0,Single Purse Seine,53.03,1145.1,2143.8875000000003,19.0
35725.0,DONG HORNG NO.222,BG3670,NA,NA,Fish Carrier,30.19,160.0,769.5624,15.0
35726.0,ISABELLA,WDE5192,369576e3,8111465.0,Single Purse Seine,70.47,1600.0,2650.0,20.0
35728.0,LU RONG YUAN YU 29,BBZN4,413322760.0,8628767.0,Longline,36.6,190.0,330.0,12.777777777777779
35729.0,LU RONG YUAN YU 30,BBZN5,413322770.0,8628779.0,Longline,36.6,190.0,246.08100000000002,11.0
35732.0,ZHONG SHUI 701,BZZZ5,41334e4,8628901.0,Longline,36.6,191.0,330.0,13.0
35733.0,ZHONG SHUI 702,BZZZ6,NA,8628913.0,Longline,36.6,191.0,330.0,13.0
35734.0,GUANG YUAN YU 238,BZWY45,NA,8647490.0,Longline,34.0,205.0,447.0,15.0
35735.0,GUANG YUAN YU 239,BZWY46,412470430.0,8647505.0,Longline,34.0,225.0,447.0,15.0
35738.0,CHIN TE CHENG NO.166,BJ4934,NA,NA,Longline,23.9,99.45,1000.7294,15.0
35740.0,SING FA CAI,BJ4452,416000257.0,NA,Longline,20.0,54.11,447.42,9.0
35742.0,ZHONG SHUI 703,BZZZ7,413342e3,8628925.0,Longline,36.6,191.0,330.0,13.0
35743.0,ZHONG SHUI 704,BZZZ8,413343e3,8628949.0,Longline,36.6,191.0,330.0,13.0
35744.0,ZHONG SHUI 705,BZZZ9,413344e3,NA,Longline,36.6,191.0,330.0,13.0
35745.0,ZHONG SHUI 706,BZZY3,413345e3,8628963.0,Longline,36.6,191.0,330.0,13.0
35746.0,SOLANDER XI,3DWK,NA,8653188.0,Longline,24.0,59.5,367.0,10.0
35748.0,KUO RONG NO.88,BJ5005,NA,NA,Longline,21.5,80.8,447.42,14.0
35749.0,KUO RONG NO.128,BJ5008,NA,NA,Longline,31.5,81.1,447.42,14.0
35751.0,YUE NAN YU 182,BZXL65,412677390.0,NA,Longline,31.0,125.0,237.1326,10.0
35752.0,YUE NAN YU 179,BZXL63,412677420.0,NA,Longline,26.8,123.0,237.1326,10.0
35755.0,MELISSA,V6P87,510056e3,NA,Single Purse Seine,68.83,1641.82,2684.52,17.0
35761.0,HONG RONG,BJ5011,NA,NA,Longline,20.93,95.0,706.1779,14.0
35763.0,JANG BO GO,DTBU8,441493e3,9511301.0,Single Purse Seine,74.51,2023.0,3728.5,22.0
35764.0,PING TAI RONG 6,BZ9UN,NA,8628793.0,Longline,43.12,371.0,720.0,15.0
35765.0,PING TAI RONG 8,BZ2UO,NA,8628808.0,Longline,43.12,371.0,720.0,15.0
35766.0,GLORY NO.8,YJTG3,577146e3,8520056.0,Longline,56.08,660.0,745.7,25.0
35767.0,LIAO YUAN YU 68,BZYL5,412209182.0,8717075.0,NA,NA,NA,NA,NA
35768.0,AMERICAN VICTORY,WDE6234,367377660.0,9556674.0,Single Purse Seine,75.34,1691.0,3309.7443749999998,40.0
35769.0,SILVER SEA LINE,HSBX,567046600.0,7804900.0,Fish Carrier,101.26,2966.0,2237.1,22.0
35770.0,YUE NAN YU 178,BZXL62,412677430.0,NA,Longline,26.8,123.0,318.0,10.0
35771.0,CFA 21,V6P021,NA,NA,Longline,28.6,98.0,447.42,15.0
35772.0,PACIFIC PRIDE,WDE5728,338298e3,9417397.0,Single Purse Seine,72.37,1416.0,2353.596,35.0
35773.0,GLORY 2,T3PW2,529767e3,8513405.0,Bunker,119.4,5847.0,3400.0,18.0
35774.0,PACIFIC RANGER,WDE5730,36627e4,9394789.0,Single Purse Seine,72.57,1415.0,2353.596,35.0
35777.0,ROSEMONT 888,DUL6697,NA,8613475.0,Mothership,63.25,950.0,1e3,22.0
35778.0,PRINCESS JANICE 168,DYUW,548792e3,7930723.0,Single Purse Seine,55.17,499.0,2144.0,28.0
35779.0,ESSIEN,BI2517,416052600.0,8664838.0,Longline,59.2,696.0,1176.798,31.0
35781.0,AMERICAN TRIUMPH,WDE6712,367383720.0,8743672.0,Single Purse Seine,75.34,1691.0,2353.596,42.0
35784.0,SALICA FRIGO,EBTL,22412400.0,9238703.0,Fish Carrier,132.9,7207.0,5850.0,16.0
35786.0,NO.375 ORYONG,DTBW2,441584e3,9152179.0,Longline,56.17,394.0,745.7,25.0
35788.0,NANMADOL,V6P90,510062e3,8215493.0,Single Purse Seine,64.50521739130434,1569.0,2724.7878,24.26086956521739
35790.0,RYOAN MARU NO.5,JPWV,43107e4,9204192.0,Longline,58.57,439.0,735.0,25.0
35791.0,PACIFIC STAR,T3RG,5292e5,8716837.0,Single Purse Seine,107.67,4164.0,1030.0,27.0
35792.0,AKAWA,T3RP,529207e3,9276092.0,Pole and Line,44.5,393.0,1030.0,13.0
35793.0,SURUGA NO.1,H3OD,356065e3,9109263.0,Fish Carrier,88.94,2596.0,1491.4,22.0
35798.0,HAI SHANG NO.28,BIWI,NA,9016088.0,Longline,55.5,642.0,735.0,28.0
35799.0,HAI SHANG NO.18,BIWH,NA,8514849.0,Longline,56.7,619.0,735.0,28.0
35800.0,HAI SHANG NO.38,BIWJ,412370007.0,9009035.0,Longline,57.02,619.0,735.0,28.0
35801.0,HAI SHANG 58,BIWK,NA,9019963.0,Longline,55.5,643.0,735.0,28.0
35803.0,FUKUICHI MARU NO.83,7JEG,432685e3,9524853.0,Single Purse Seine,79.61,1788.0,2942.0,27.0
35806.0,GUI YUAN YU 60001,BZWZ32,413501950.0,8656192.0,Longline,30.2,165.0,447.12444444444446,14.407407407407407
35807.0,JIN SHENG NO.1,BZZX6,413270220.0,9020819.0,Longline,55.83,619.0,NA,30.0
35808.0,JIN SHENG NO.2,BZZX8,413270430.0,9105281.0,Longline,56.17,613.0,735.1246874999999,30.0
35810.0,JING YUAN 903,BZZT3,413011e3,8676049.0,Longline,55.2,523.0,882.0,30.0
35811.0,QUEEN EVELYN 889,DUEF,NA,7378743.0,Single Purse Seine,55.4,748.72,1641.0,28.4
35819.0,KURIKOMA,3FTS6,353185e3,9145920.0,Fish Carrier,114.82,4177.0,4192.0,40.0
35821.0,MAN YI FENG 66,BJ4932,416195900.0,NA,Longline,23.9,79.73,447.42,13.0
35823.0,KUO RONG NO.168,BJ5020,NA,NA,Longline,21.5,93.32,559.275,14.0
35826.0,DE SHENG FA NO.3,BJ5021,NA,NA,Longline,23.95,96.95,691.368825,15.0
35827.0,EURO STAR,3EJQ3,372594e3,8319055.0,Fish Carrier,109.0,4364.0,4847.05,22.0
35832.0,YING RONG NO.638,BI2578,416176700.0,9386835.0,Longline,56.321000000000005,562.0,1043.98,32.0
35834.0,TAUMOANA,T2FA3,NA,8648494.0,Single Purse Seine,75.34,1738.0,2353.596,40.0
35835.0,RYOMA,YJTA9,577105e3,9133305.0,Fish Carrier,120.75,4493.0,2993.0,25.0
35836.0,TIARA 108,3FQH9,35702e4,8420763.0,Fish Carrier,109.0,4361.0,4798.625,25.0
35839.0,LOJET,V7RB4,538060015.0,8919441.0,Single Purse Seine,79.8,2109.0,NA,32.0
35841.0,CHIN CHANG WEN,BI2562,416119800.0,8947369.0,Longline,57.6,704.0,1176.798,30.0
35842.0,CHIN YONG MING,BI2265,416010900.0,8430469.0,Longline,54.85,708.0,1029.69825,50.0
35850.0,SEIN SUN,DSQY9,441759e3,8415859.0,Fish Carrier,109.0,4428.0,4780.741875,18.0
35852.0,HARU,YJSU3,NA,9241932.0,Fish Carrier,120.75,4521.0,3034.9990000000003,24.0
35855.0,TIAN YU NO.8,BZSJ6,412694840.0,NA,NA,NA,NA,NA,NA
35860.0,SEIN STAR,DSRN5,441923e3,8319029.0,Fish Carrier,99.02,2004.0,4026.78,19.0
35861.0,JONATHAN ACE,3FPM2,355874e3,8221595.0,Fish Carrier,91.41,3520.0,4026.78,18.0
35863.0,YU SHUN,BJ5024,4162316.0,NA,Longline,23.9,95.66,700.9580000000001,14.0
35864.0,JIN TSAI FU NO.888,BH3378,416220800.0,8649498.0,Longline,32.64,246.0,769.5624,20.0
35866.0,JING LU YUAN 002,BZZS3,412695430.0,8662660.0,Longline,59.2,698.0,1176.5615555555555,31.0
35867.0,JING LU YUAN 008,BZZS9,412695490.0,8662672.0,Longline,59.2,698.0,1176.5615555555555,31.0
35868.0,QING YUAN YU 004,BZZP4,412679240.0,8662634.0,Longline,59.2,698.0,1176.5615555555555,31.0
35869.0,QING YUAN YU 008,BZZP8,412685210.0,8662646.0,Longline,59.2,698.0,1176.5615555555555,31.0
35870.0,QING YUAN YU 009,BZZP9,412685220.0,8662658.0,Longline,59.2,698.0,1176.5615555555555,31.0
35871.0,QING YUAN YU 010,BZZQ,412320017.0,8502755.0,Longline,56.51,660.0,811.25512125,31.0
35873.0,YI MAN,BJ5017,441610190.0,NA,Longline,20.89,95.29,520.0,14.0
35876.0,SING MAN YI NO.3,BJ5025,NA,NA,Longline,23.9,95.88,700.58515,14.0
35883.0,LIAO JIN LUN 109,BZTF9,NA,9057927.0,Longline,56.17,646.0,1600.0,31.0
35885.0,SHUNN SHING NO.626,BG3671,416003741.0,8629266.0,Longline,30.2,184.0,1000.7294,18.0
35886.0,SAN SHENG SHIANG NO.668,BJ4706,416002444.0,NA,Longline,25.5,98.0,708.4150000000001,15.0
35887.0,JEY DREAM,DSQM8,44163e4,9031870.0,Bunker,104.54,3293.0,2942.0,12.0
35888.0,SHOTA MARU,YJQP4,576732e3,9194892.0,Fish Carrier,100.98,3936.0,2942.0,25.0
35889.0,WAKABA MARU NO.7,7JFV,432726e3,9524865.0,Single Purse Seine,79.61,1788.0,2942.0,30.0
35892.0,WINFULL NO.8,3DWS,520245e3,8650760.0,Longline,23.95,120.0,279.0,5.0
35893.0,MATSUEI  MARU NO.58,7LJF,431809e3,8821383.0,Longline,52.93,397.0,698.7238125,25.0
35897.0,CHANG YING NO.168,BG3677,NA,8748799.0,Longline,30.24,180.0,1000.7294,15.0
35899.0,HIKARI 1,YJVY7,57627e4,9293313.0,Fish Carrier,120.75,4521.0,3034.9990000000003,26.0
35901.0,XIN SHI JI 68,BZ1UU,NA,8615007.0,Longline,54.01,596.0,698.0,30.0
35902.0,XIN SHI JI NO.69,BZ2UU,412420198.0,8909812.0,Longline,49.42,516.0,520.4986,30.0
35904.0,SEA TRADER,YJUM3,577314e3,8919893.0,Fish Carrier,120.2,4574.0,4120.0,22.0
35907.0,KRASKINO,T3NH2,765104179.0,5367048.0,Fish Carrier,106.38,5286.0,5070.76,21.0
35909.0,LIAO JIN LUN 108,BZTF8,NA,9004774.0,Longline,57.31,636.0,735.0,31.0
35917.0,SOLOMON RUBY,H4AM,NA,9212307.0,Single Purse Seine,46.0,718.0,954.4960000000001,20.444444444444443
35918.0,SOLOMON JADE,H4AB,NA,9211183.0,Single Purse Seine,46.0,718.0,990.9524444444445,20.444444444444443
35920.0,MARTINA ELIZABETH,4DEG3,NA,7403732.0,Single Purse Seine,57.15,1051.0,2237.1,27.0
35921.0,DANIELLA T,4DEG6,NA,NA,Mothership,65.85,1239.0,1342.0,21.0
35922.0,GLORY NO.6,T3PV2,529766e3,8805834.0,Bunker,96.98,3183.0,2427.0,18.0
35926.0,SAN ZAI FA NO.12,BG3683,NA,NA,Longline,34.0,180.0,1116.3129000000001,16.0
35929.0,ZHONG SHUI 707,BZZR6,412320023.0,8628937.0,Longline,37.6,199.0,330.0,12.0
35930.0,ZHONG SHUI 708,BZZR7,412320024.0,8628975.0,Longline,37.6,199.0,330.0,12.0
35932.0,ZHONG SHUI 710,BZZR9,412320026.0,8628999.0,Longline,37.6,199.0,330.0,12.0
35934.0,ZHONG SHUI 709,BZZR8,412320025.0,8628987.0,Longline,33.76,199.0,246.08100000000002,12.0
35938.0,NO.377 ORYONG,DTBX2,44165e4,9047893.0,Longline,55.16,398.0,745.7,25.0
35939.0,WESTERN PACIFIC NO.1,BJ5027,416232900.0,NA,Longline,21.36,94.97,483.95930000000004,10.0
35940.0,WESTERN PACIFIC NO.2,BJ5029,416233500.0,NA,Longline,21.5,96.8,483.95930000000004,10.0
35941.0,MUMBAI,V7BI5,538005147.0,9555187.0,Bunker,102.7,4568.0,2609.9500000000003,22.0
35945.0,NO.637 DONG WON,DTBW8,441644e3,9032991.0,Longline,56.45,408.0,1e3,25.0
35947.0,QUEEN EVELYN 168,DUL6890,54876e4,8029002.0,Single Purse Seine,61.56,NA,1641.0,28.0
35948.0,DOLLY 14,DUL6556,548288100.0,NA,Single Purse Seine,33.31,118.16,800.0,26.0
35949.0,JACOB,DUL6552,548601e3,NA,NA,NA,NA,NA,NA
35952.0,DOLLY 783,DUM3141,NA,5317915.0,Fish Carrier,76.12,984.62,1193.0,25.0
35957.0,SOLOMON OPAL,H4AL,NA,9212319.0,Single Purse Seine,46.0,718.0,990.9524444444445,20.444444444444443
35958.0,NO.3 KYUNG YANG,DTBX3,44166e4,9020106.0,Longline,55.16,393.0,745.7,25.0
35959.0,LAKE WIN,DSQW2,44172e4,9020780.0,Fish Carrier,93.39,2623.0,1470.9975,19.0
35961.0,LIN XIANG NO.1,BZYC2,412994e3,8667397.0,Longline,56.4,657.0,1029.0,28.0
35962.0,YI SIANG NO.6,BJ5031,416003984.0,NA,Longline,21.12,95.98,745.7,15.0
35965.0,FENG HAI NO.1,BZHY,416064900.0,8676300.0,Fish Carrier,45.52,492.0,1551.056,20.0
35966.0,HER HAE,BJ4921,416214700.0,NA,Longline,25.5,99.0,735.49875,15.0
35975.0,YUNG HSING FA 168,BL2096,416233600.0,8748543.0,Single Purse Seine,71.79,1416.0,2386.2400000000002,40.0
35978.0,TAIYO CHUUK,V6PTC,432738e3,9567465.0,Single Purse Seine,79.61,1788.0,2942.0,34.0
35984.0,PURPLE ASTER 888,DUA6540,NA,8403789.0,Fish Carrier,48.96,619.0,1119.0,19.0
35987.0,HONG YANG 2,BBLY1,NA,8749913.0,Longline,37.8,215.0,400.0,16.0
35993.0,ROSE MARIE,DUTG7,NA,8210780.0,Single Purse Seine,56.16,900.0,1938.8200000000002,25.0
35994.0,YUH PAO NO.16,BJ4602,416000029.0,NA,Longline,27.0,79.07,335.565,12.0
35995.0,NO.5 KYUNG YANG,DTBX7,44168e4,8703464.0,Longline,56.08,414.0,745.7,25.0
36002.0,SAN LIAN FA NO.18,BJ4846,416002681.0,NA,Longline,29.88,99.0,470.7192,15.0
36003.0,SAJO POTENTIA,DTBX6,441675e3,9587063.0,Single Purse Seine,70.59,1061.0,2647.7954999999997,32.0
36004.0,SAN ZAI FA NO.15,BJ5034,NA,NA,Longline,20.83,98.32,931.75215,14.0
36005.0,SHUENN SHING NO.66,BJ4955,NA,NA,Longline,25.5,99.0,NA,15.0
36006.0,SHENG LIAN SHIANG NO.1,BJ5040,NA,NA,Longline,21.3,96.1,745.7,15.0
36010.0,SEA STAR,T3YU,529382e3,8914221.0,Fish Carrier,120.2,4574.0,4119.493838709677,23.838709677419356
36014.0,JIN JINN YI NO.66,BG3682,NA,8749092.0,Longline,30.24,180.0,745.7,17.0
36015.0,JIN JINN YI NO.36,BG3687,NA,8749080.0,Longline,30.24,180.0,745.7,17.0
36016.0,RUIFENG NO.1,3DUF,NA,8748983.0,Longline,36.6,193.0,382.0,15.0
36017.0,RITUNA NO.3,3DUL,NA,8748971.0,Longline,36.6,193.0,382.0,15.0
36018.0,HSINLONG NO.1,3DWI,520174e3,9627241.0,Longline,36.6,193.0,382.0,14.0
36019.0,FENGYUH NO.6,3DWF,520171e3,8628456.0,Longline,36.6,193.0,284.8574,14.0
36020.0,RISING NO.8,3DWG,520172e3,8748892.0,Longline,39.6,198.0,450.0,14.0
36021.0,RISING NO.9,3DWH,520173e3,NA,Longline,39.6,198.0,450.0,14.0
36023.0,SAN SHENG FA,BJ5043,416004073.0,NA,Longline,20.85,98.86,691.0,14.0
36024.0,ZHONG RONG 13,BBFB3,NA,NA,Longline,39.8,219.0,480.0,12.0
36025.0,ZHONG RONG 15,BBFB4,NA,NA,Longline,NA,219.0,480.0,13.0
36026.0,CHANG LI NO.1,BH3293,NA,NA,Fish Carrier,53.15,498.0,882.0,30.0
36027.0,JIN CHANG NO.6,BJ4769,NA,NA,Longline,NA,NA,NA,NA
36028.0,RICARDO,4DEI4,NA,8628638.0,Fish Carrier,34.46,106.51,372.0,26.0
36029.0,DEOROD,4DE15,548377100.0,NA,Fish Carrier,34.46,106.51,372.0,26.0
36031.0,HAI SOON NO.5,E5U2958,518100013.0,9109897.0,Bunker,89.18,1998.0,2059.0,20.0
36033.0,RUIFENG NO.2,3DUG,NA,8748995.0,Longline,36.6,193.0,382.0,14.4
36034.0,RUIFENG NO.3,3DUK,520179e3,NA,Longline,36.6,193.0,382.0,14.0
36036.0,HSINLONG NO.6,3DUC,520176e3,9627265.0,Longline,39.6,198.0,382.0,14.0
36037.0,K.CAMELLIA,3DTJ,NA,NA,Longline,30.03,191.0,298.28000000000003,14.0
36038.0,SUNSTAR NO.6,BZTH9,412200115.0,8647517.0,Longline,37.25,242.0,450.0,14.0
36039.0,PAKASOA,T2RB3,NA,9593153.0,Longline,20.8,120.0,555.30155625,18.0
36040.0,SUNSTAR NO.7,BZTY2,412200116.0,8647529.0,Longline,37.25,242.0,450.0,12.0
36041.0,WOO BONG,DSEM6,440402e3,9036387.0,Bunker,104.03,4702.0,2993.4799125,17.0
36043.0,HANGTON 9,3DUW,NA,8648925.0,Longline,32.0,135.0,559.275,13.0
36044.0,LOMETO,V7TQ8,538060016.0,9583419.0,Single Purse Seine,71.79,1344.0,2353.0,32.0
36047.0,KUO RONG,BG3692,NA,8661783.0,Longline,32.26,199.0,759.0,20.0
36050.0,MARSHALLS 202,V7TX3,538060017.0,9587037.0,Single Purse Seine,70.59,1517.0,2353.596,30.0
36051.0,SUI YUAN YU 23,BZWA23,412694570.0,NA,Longline,29.98,150.0,407.0,13.0
36052.0,SUI YUAN YU 22,BZWA22,412694560.0,NA,Longline,29.98,150.0,407.0,12.0
36053.0,YUH CHANG NO.11,YJQD8,576383e3,NA,Longline,23.8,91.74,330.97443749999996,15.0
36054.0,YUH FA NO.8,YJQE2,576394e3,NA,Longline,23.9,91.74,330.97443749999996,12.0
36058.0,KUO RONG NO.63,BJ4936,416003073.0,NA,Longline,26.02,99.0,745.7,15.0
36059.0,ANGEL 101,T3PX2,529768e3,9101455.0,Bunker,110.0,4974.0,2942.0,20.0
36060.0,MARSHALLS 203,V7TX4,538060018.0,9587544.0,Single Purse Seine,70.59,1517.0,2375.7472857142857,30.0
36061.0,TAIHO MARU,YJRZ2,577077e3,9459591.0,Fish Carrier,98.28,3858.0,2199.815,20.0
36063.0,LOMALO,V7UB4,538060019.0,9588665.0,Single Purse Seine,71.79,1344.0,2353.0,32.0
36065.0,ANGEL NO.10,T3QM2,312307e3,9040455.0,Bunker,181.61,25800.0,7168.0,27.0
36067.0,SHEN GANG FA 3,BZXD6,412460043.0,9231559.0,Longline,56.18,493.0,956.0,25.0
